	3.41	3.3	3.19	3.08	2.97	2.86	2.75	2.64	2.53	2.42	2.31	2.2	2.09	1.98	1.87	1.76	1.65	1.54	1.43	1.32	1.21	1.1	0.99	0.88	0.77	0.66	0.55	0.44	0.33	0.22	0.11	-4.44089209850063e-16	-0.11	-0.22	-0.330000000000001	-0.44	-0.55	-0.66	-0.77	-0.880000000000001	-0.99	-1.1	-1.21	-1.32	-1.43	-1.54	-1.65	-1.76	-1.87	-1.98	-2.09	-2.2	-2.31	-2.42	-2.53	-2.64	-2.75	-2.86	-2.97	-3.08	-3.19	-3.3	-3.41
3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0002241832	-0.003971663	0.0005801686	-0.003190241	-0.006995472	-0.004044961	0.01132426	0.002708324	-0.003151763	0.005862705	-0.01175548	-0.006232319	0.009861131	0.006539568	0.002493761	-0.00919369	0.00561096	0.008843016	-1.375782e-05	0.002213337	0.006812227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.009028682	0.00105023	-0.003550823	0.005262215	-0.009631217	0.004928004	-0.005685049	-0.004513696	0.004100954	-0.007846197	-0.000247667	-0.0008826798	0.0007657103	-0.003859172	0.007355642	0.007122573	-0.000132892	-0.002173018	0.002224321	0.005572384	0.004246004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.007894859	-0.001312887	-0.01620179	0.003524188	-0.002809328	0.01087217	-0.001976054	-0.0009177197	0.01190821	0.003891142	0.004082794	-0.004918243	0.008482224	0.002313319	-0.003998647	0.004617366	-0.00164202	-0.003019798	-0.0002718282	0.006547324	-0.001468423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.003940002	0.007614031	0.01064225	-0.005302015	0.006487284	-0.0002407557	0.005392558	-0.002102335	0.00404867	0.002935854	-0.0001651534	-0.004270657	-0.002699954	-0.00406833	-0.01125999	0.001107655	0.0002907807	0.001221531	-0.0005911396	0.008822906	-0.002537294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002642724	-0.002944958	0.002877674	0.004433259	0.006583521	0.0005689213	-0.002459481	0.0003703572	-0.001956415	0.003595203	-0.001320281	-0.01028695	-0.0009644234	-0.0008675965	-0.002962344	-0.003082913	-0.01250788	0.007443291	-0.0008076575	0.001441237	0.01264264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.005171677	0.008324214	0.007030011	-0.001824134	-0.002897053	0.004799068	0.0003887659	-0.001037662	-0.008246927	-0.002261495	0.002776497	0.008323003	0.005248637	0.0001121427	0.00628182	0.001501956	0.0007010698	-0.004734492	-0.004203519	0.004285356	0.007869367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.002894186	-7.445429e-06	-0.006229252	0.002154386	-0.005365051	0.01167653	-0.008764782	-0.005000785	0.01109961	0.01152539	-0.01318963	0.0009222446	-0.008169618	0.005861569	0.008719184	-0.000633817	-0.004821899	0.003686573	0.0007195058	0.003155938	0.002309768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01476539	-0.005024089	0.0002092013	0.001800783	0.003657603	0.005344248	0.002888279	0.002945502	0.007352487	-0.01501583	0.008136671	-0.0009247949	0.002020249	-0.005657766	-0.003086569	0.006276587	0.0001093864	0.007645635	0.002303754	-0.01067682	0.004765944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.004030602	-0.003501509	-0.000455666	0.001685261	-0.0003195135	-0.001396833	-0.01355568	0.002575679	0.000673204	-0.005683732	0.01540577	-0.006260362	0.004128739	0.004460695	-0.001496086	0.003933434	0.007870468	-0.005918289	0.0005006606	-0.002578122	-0.000616689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
