	3.41	3.3	3.19	3.08	2.97	2.86	2.75	2.64	2.53	2.42	2.31	2.2	2.09	1.98	1.87	1.76	1.65	1.54	1.43	1.32	1.21	1.1	0.99	0.88	0.77	0.66	0.55	0.44	0.33	0.22	0.11	-4.44089209850063e-16	-0.11	-0.22	-0.330000000000001	-0.44	-0.55	-0.66	-0.77	-0.880000000000001	-0.99	-1.1	-1.21	-1.32	-1.43	-1.54	-1.65	-1.76	-1.87	-1.98	-2.09	-2.2	-2.31	-2.42	-2.53	-2.64	-2.75	-2.86	-2.97	-3.08	-3.19	-3.3	-3.41
3.41	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.002204051	0.0008384353	-0.001474254	0.0006853261	0.002243076	0.008862884	-0.0003476669	0.0157862	0.007064621	0.01456918	0.004125373	0.007803255	0.005513869	0.00292984	0.00801565	0.00852855	0.01349214	0.004948605	0.004002245	-0.01011759	-0.00213558	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
3.3	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.0005761632	0.004271981	0.002837004	0.008980012	0.007421551	0.005482573	0.001477972	0.01582787	0.01887966	0.01027815	0.0206121	0.01679807	0.01247946	0.01149851	0.004529764	0.01260233	0.01190282	0.002290933	0.001640462	0.006876807	-0.0003690091	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
3.19	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.000184418	0.01365362	0.01002284	0.007885672	0.01281504	0.01556348	0.01777622	0.02489734	0.02364516	0.02603354	0.02861051	0.02159111	0.01945976	0.01365223	0.008688736	0.02703859	0.01655566	0.001546082	-0.004289914	0.00258112	-0.0001457546	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
3.08	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0005679669	0.01143568	0.01267765	0.01369238	0.013739	0.01833085	0.03006538	0.02993116	0.03219851	0.04387239	0.03073549	0.03326082	0.03395292	0.02640982	0.01697109	0.01607416	0.01163043	0.0137845	0.002276136	0.01255498	0.0002906291	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
2.97	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.001305433	0.01442684	0.01218099	0.005841751	0.02007817	0.03117885	0.04247492	0.04346746	0.05501068	0.05339408	0.06912939	0.05771809	0.05102338	0.04069638	0.03833782	0.0255009	0.0186448	0.01851376	0.01810533	0.00864401	0.005547807	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
2.86	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.01565598	0.01999875	0.02808358	0.02282437	0.04108934	0.05429894	0.06846032	0.07364835	0.07514605	0.0784281	0.09642217	0.07635821	0.06787982	0.06962387	0.06751394	0.04221202	0.03324516	0.0412438	0.02864034	0.01524824	0.01627192	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
2.75	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.01090121	0.01067463	0.02159741	0.04368832	0.05835673	0.08033253	0.08259133	0.09416303	0.1116099	0.1179387	0.1143283	0.1166393	0.1081621	0.09736557	0.08215401	0.06725308	0.05301644	0.03786883	0.01995103	0.01799268	0.004639493	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
2.64	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.01408188	0.0283848	0.02940653	0.05782932	0.06548446	0.09478892	0.1146871	0.1415565	0.1463191	0.1589972	0.1606058	0.159748	0.1427763	0.1432413	0.1206231	0.09371267	0.06557994	0.05783059	0.04186094	0.02112908	0.02038997	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
2.53	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.02644255	0.02064676	0.03879769	0.06680835	0.09683865	0.1154527	0.1440402	0.1735148	0.1864119	0.2058876	0.2156465	0.2058652	0.1868172	0.1782327	0.1418537	0.1257123	0.08398338	0.06446457	0.04715579	0.02812807	0.01384385	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
