0.72	-0.01351084	-0.03300734	0.03099081	0.04849677	0.07169978	0.007926933	-0.07283138	-0.1403105	-0.03613793	0.2181134	0.215435	0.1102905	-0.04904696	-0.1147752	-0.05460366	-0.02946528	0.05806804	0.07016769	-0.01551259	0.01766651	-0.03766401
0.6	0.01546514	0.00919155	0.03034686	0.08380987	0.1134351	-0.003866758	-0.1682423	-0.2127844	-0.01657262	0.1574841	0.2806006	0.124807	-0.03704095	-0.1349372	-0.1349512	-0.006267048	0.04525443	0.03281425	0.01753246	-0.02760793	-0.01105127
0.48	0.01817779	-0.04610036	0.05080213	0.1361133	0.1433384	-0.05624783	-0.2252696	-0.2415215	-0.1158213	0.2598121	0.3817635	0.1984574	-0.1297501	-0.2255553	-0.2015432	0.01631517	0.1084103	0.03381728	0.03238454	-0.003895037	-0.0127394
0.359999999999999	-0.06253653	-0.05159886	0.04694746	0.1341351	0.08617241	-0.0426704	-0.2814627	-0.3134677	-0.07988808	0.3293052	0.4622154	0.25935	-0.200569	-0.3191161	-0.202592	0.008165836	0.06834526	0.1253121	0.08536902	-0.02459583	-0.03190168
0.239999999999999	-0.04440128	0.04428181	0.08776876	0.09023629	0.1227209	-0.07478827	-0.2963672	-0.3341277	-0.09287106	0.3903402	0.4650265	0.2701738	-0.1278883	-0.3257319	-0.2737499	-0.008576132	0.1670207	0.09017064	0.05589914	-0.02625554	-0.02874573
0.12	-0.03532401	-0.02192704	0.07080624	0.1591953	0.1161375	-0.05904975	-0.3091171	-0.4045494	-0.102186	0.3221464	0.5611185	0.2553897	-0.1560035	-0.3778725	-0.3210671	-0.05492372	0.07915507	0.129684	0.06747453	-0.02444371	-0.01709801
-4.44089209850063e-16	0.01412671	0.0289208	0.1230592	0.1393565	0.0862395	-0.03868971	-0.3305346	-0.4105124	-0.1371148	0.363083	0.5849739	0.2937886	-0.141564	-0.3944085	-0.3293109	-0.03914052	0.1651308	0.102773	0.03285683	-0.004117578	-0.002399594
-0.120000000000001	-0.04289657	-0.03916139	0.01574126	0.1309981	0.1332685	-0.0299574	-0.2995411	-0.3889027	-0.1024063	0.3678796	0.5796251	0.2790718	-0.1315522	-0.3653011	-0.265446	-0.03745491	0.1683966	0.1487773	0.02834654	-0.04319721	-0.04467113
-0.240000000000001	0.01164313	0.00935439	0.06941821	0.1512548	0.09324324	-0.02148324	-0.3161972	-0.3171542	-0.05435833	0.338636	0.5241472	0.2763725	-0.1191694	-0.3656247	-0.2797442	-0.01450348	0.1028428	0.1272306	0.05658193	-0.01372774	-0.04581166
-0.360000000000001	-0.04550385	-0.001232047	0.04938271	0.09834173	0.1156163	-0.04933056	-0.2652292	-0.2869053	-0.01431002	0.2903801	0.4689451	0.2946883	-0.04982563	-0.3175018	-0.2389279	-0.02097903	0.1454033	0.09166823	0.03257546	0.01227111	-0.03533752
-0.480000000000001	0.01929621	-0.002968855	0.005042665	0.04559098	0.1034779	-0.05262588	-0.1766056	-0.2669416	-0.1080996	0.2434426	0.3555485	0.2395603	-0.113485	-0.287157	-0.2321238	0.0048282	0.07388903	0.05450999	-0.002224207	0.02372058	-0.03882388
-0.600000000000001	-0.008276612	0.04569478	0.01388732	0.07513039	0.03625538	-0.007893689	-0.1186732	-0.1497948	-0.05302725	0.128545	0.3296937	0.1898113	-0.04594413	-0.1931752	-0.1913242	-0.02337443	0.02986649	0.00129959	0.01891374	0.04040645	-0.03921177
-0.720000000000001	-0.03493354	-0.006604545	0.02195946	0.05148952	0.00120192	-0.007544301	-0.08095205	-0.07526703	-0.02833053	0.1169032	0.1908833	0.1436988	-0.009393882	-0.1521056	-0.0975366	0.004074611	0.06258541	0.07687432	0.01808779	0.006489478	-0.06728712
-0.84	0.01171635	-0.01812117	-0.003298149	0.0527148	0.07756628	0.01825611	-0.0216261	-0.09654219	0.007445835	0.09002022	0.1296404	0.1391915	-0.02167081	-0.1042017	-0.05375719	-0.005354293	0.07225979	0.04425185	0.02578812	-0.02218857	0.00551752
-0.96	0.04451958	-0.03314687	-0.0563255	0.04033849	0.08350554	-0.01436728	-0.05060548	0.01505806	0.04955768	0.1274521	0.1742503	0.1426436	0.02669379	-0.04788117	-0.01882037	0.03109721	0.002183571	0.05257937	0.04162107	0.02135416	-0.01915695
-1.08	-0.0003377497	-0.01134254	0.02801535	0.06578447	0.01652007	0.02978547	0.05818215	0.01487964	0.1019284	0.1001813	0.1760086	0.1531644	0.05542876	-0.02929941	0.03424288	0.02657258	0.03374611	0.0797506	-0.01414217	0.004215546	-0.00170102
-1.2	0.01517294	0.01185365	0.04087265	0.04057854	0.02092864	0.09984839	0.06130845	0.09406645	0.09804718	0.1240743	0.1505188	0.1159879	0.1112676	0.02231315	0.05462177	0.0491538	0.04396396	0.02468675	-0.02021354	0.03217705	-0.02263842
-1.32	0.02803701	-0.01060802	0.01750574	0.02406275	0.0957531	0.05199193	0.1234879	0.1292966	0.1505803	0.1622123	0.1767305	0.1939061	0.1401883	0.08662809	0.09851871	0.0496891	0.04870875	0.009551547	0.0252952	-0.006659336	0.008484401
-1.44	0.01998558	0.007184111	0.04690285	0.06041734	0.1045518	0.1017455	0.1556674	0.1684241	0.1830316	0.198478	0.21257	0.1550481	0.1900671	0.1040334	0.104681	0.1281348	0.04560042	0.06859966	0.06381184	0.002486236	0.02678547
-1.56	-0.01156072	0.01986209	-0.0004696473	0.06822887	0.08218738	0.1527369	0.1338501	0.1584473	0.2387186	0.21183	0.2521611	0.2633028	0.199424	0.1646886	0.1585845	0.1475027	0.04977208	0.05193553	0.01301609	0.01205114	-0.0006692484
-1.68	-0.01544994	-0.0130483	0.04103253	0.05056524	0.1324956	0.1020535	0.1800401	0.2065593	0.2486496	0.2312405	0.3091154	0.2794852	0.2443385	0.1765465	0.1901629	0.151745	0.1410826	0.02330337	0.07147489	0.01220074	0.0134035
-1.8	0.01383362	0.03057226	0.0446019	0.0690517	0.08243492	0.131192	0.1778731	0.2537148	0.2847535	0.3415793	0.3084135	0.2668914	0.2413403	0.2569374	0.1561965	0.1302591	0.125638	0.0909019	0.04625268	0.04304475	-0.01349878
-1.92	-0.003854021	0.04659017	0.06839727	0.07566307	0.1280059	0.1763874	0.1623943	0.2496458	0.27635	0.2784668	0.280963	0.2972618	0.2696468	0.2393843	0.2142438	0.1695931	0.1857772	0.1001446	0.08745878	0.0628251	-0.009134077
-2.04	0.0401007	-0.01686083	0.02938669	0.06320028	0.07942805	0.1603336	0.1984832	0.2485241	0.2355842	0.3283091	0.2994129	0.3113313	0.3036396	0.256532	0.2236094	0.1743681	0.1268204	0.05132882	0.0376255	-0.006673567	0.05466733
-2.16	-0.003165618	0.07915941	-0.007408641	0.0672477	0.07110993	0.151774	0.1926536	0.182651	0.2019629	0.2926089	0.2880419	0.3123842	0.2190627	0.2708346	0.1658261	0.1634839	0.1184427	0.03915199	0.05875384	0.004391555	0.004929759
-2.28	0.04095187	0.007901154	0.06395487	0.08883005	0.07726797	0.09434023	0.1424029	0.1945269	0.2548689	0.2498799	0.2269386	0.2824183	0.2344871	0.1808295	0.1575459	0.09939775	0.08340563	0.06535935	-0.01786705	0.02986089	-0.002154499
-2.4	0.04324884	0.0704961	0.03207051	0.06291743	0.1041305	0.0645353	0.102316	0.1195137	0.2073631	0.2172602	0.2144854	0.1954258	0.210152	0.1761806	0.09852088	0.08830971	0.04812268	0.0612766	0.05294238	-0.00926698	-0.005991422
-2.52	0.001826897	0.05497726	0.02682748	0.0520256	0.01442173	0.1182715	0.1226992	0.1194405	0.1387961	0.1638678	0.1027007	0.1576949	0.1640432	0.1646395	0.1208095	0.09028216	0.0860415	0.04745622	0.03495477	0.01994742	-0.006445173
-2.64	0.04020571	0.06519197	0.04593103	0.008228179	0.04197185	0.08281863	0.1112423	0.05881127	0.1091075	0.1250301	0.1711149	0.1443687	0.1020043	0.06231061	0.1080438	0.08091777	0.06112904	0.02822937	0.02045033	-0.000331264	-0.001735356
-2.76	0.01928546	0.04664876	0.01015153	0.009813014	0.02125324	0.05465226	0.03932899	0.07159947	0.07252011	0.08767124	0.04805276	0.07755102	0.06025419	0.07727355	0.06892364	0.06711314	0.06555334	0.03737628	0.02214875	0.01777853	0.03640826
-2.88	-0.01923856	-0.008753702	-0.03039588	0.03175605	0.01095223	0.06213114	0.04388242	0.0671344	0.009258978	0.06775011	0.06079405	0.07880199	0.08955651	0.07453208	0.04711901	0.01791931	0.01110626	0.05067392	0.008376341	0.03830218	-0.01520687
-3	-0.00403139	-0.04856189	0.005559772	-0.05215526	0.06363647	-0.012081	0.03949314	0.04017821	0.04501688	0.05182757	0.02341937	0.04954514	0.0564048	0.008220389	0.0275203	0.04855892	-0.0007693656	0.01065092	-0.04203451	-0.0453493	0.03386207
-3.12	-0.005857345	0.03050942	-0.03177807	0.05634509	0.006259397	0.07599543	-0.00437142	0.003594402	-0.003084503	0.03818938	-0.04990491	0.05157812	0.02135258	-0.006048098	0.01681546	0.02935001	-0.03356677	0.0005963668	0.00894285	-0.02264797	0.02912563
-3.24	0.02298679	-0.0001224764	-0.004248708	-0.004110787	0.04584673	-0.003617495	0.07436901	0.04632531	-0.03855634	0.03501968	-0.001283515	0.02286101	0.04046933	-0.0251728	0.04194249	0.04847715	0.003947973	-0.02543521	0.03458848	0.01450034	0.03374007
-3.36	0.007651903	-0.02112981	-0.003234651	-0.01030643	0.0637114	-0.01355216	-0.05722566	-0.02685926	0.03185638	0.03526972	-0.01272405	0.003356703	-0.01063772	0.02438206	0.02292354	-0.01777882	0.01376144	0.0304876	-0.01521074	0.02983883	-0.02591402
-3.48	0.0308561	0.005076274	0.02799448	-0.002463378	-0.004360437	-0.02807737	-0.01226423	0.005860701	0.02944731	-0.01673937	-0.01660669	0.05158934	0.02538427	0.01085066	0.01434426	0.01850902	0.006712791	-0.0421666	0.04678318	0.03207052	0.001388889
-3.6	-0.02662051	0.02825465	0.0590262	0.03592706	0.01633058	0.03208896	-0.0475553	-0.02760193	-0.00710573	-0.01077777	0.009156507	-0.006688718	0.04060112	0.01604982	0.007897455	0.007326469	0.01142346	0.01050662	-0.0162328	0.01959166	-0.02058328
-3.72	0.003213633	-0.008722577	-0.04848839	-0.01284094	0.01039583	-0.01539663	-0.01453008	-0.01195228	0.06228482	0.02530289	0.02693684	-0.02286382	0.000517223	0.02903948	0.02883657	0.01749051	-0.02506965	0.01767338	-0.01800423	0.005429078	0.05536615
