,0,1,2
0,0.7529413265942619,0.8569010168210096,0.9778061202466987
1,0.754177074241357,0.8550822457577485,0.9921803923185665
2,0.7536145116635053,0.8570182785535457,0.9596899269939901
3,0.7554418873274937,0.861767220813612,0.9880270855818367
4,0.7560355624731186,0.8586007599310987,0.9641901792906864
5,0.7542342795661807,0.8530172289912296,0.9824411268288721
6,0.7540722026679018,0.8572643019949109,0.9880797504194467
7,0.7537612242125447,0.8593084088656814,0.9823036230349275
8,0.75501425565864,0.8574602500258635,0.9773754044536724
9,0.755152847195144,0.8584188007836704,0.9833254324456129
10,0.7522007503712766,0.8527651358652732,0.959703939587425
11,0.7534441204465017,0.8595465061686084,0.9970077135218021
12,0.7540027427595498,0.8564371496473014,0.9877383462075698
13,0.7565019860501893,0.8595492968525087,0.9673030966525752
14,0.7530527506081434,0.8545588499105466,0.9851111465126186
15,0.7542905456592692,0.8556831795203352,0.9655556576068959
16,0.7555902796194393,0.8562475964891901,0.9846521198917312
17,0.7540591477966951,0.8547314640753698,0.9673837325018181
18,0.7544428179357188,0.861335191744115,0.9823832976664172
19,0.7543229122270929,0.8570012751530051,0.9733982118578487
20,0.7548995177227161,0.8610621892113866,0.9810004975387738
21,0.7532598407499983,0.8553397888401719,0.9746710260872107
22,0.7543532799578448,0.8617749376109719,0.9955293720601069
23,0.7532269611065597,0.8541070303597973,0.9771884515143002
24,0.754436047312715,0.8594624614702806,0.9584466879528741
25,0.7528511403878266,0.8555898987249471,0.9771572887654417
26,0.755263742738591,0.8612131996925025,0.9703641341504169
27,0.753023067894682,0.8549946647372406,0.9712798660081303
28,0.752471459209871,0.8533243391901845,0.9710494311914798
29,0.7519780464334676,0.8585231697194584,0.9983962588736998
30,0.7549510803869424,0.8608610533674126,0.9842125021785691
31,0.7536229877812306,0.8533280323938286,0.9718801529744416
32,0.7562317339370388,0.8621558128752409,0.9758060640486478
33,0.7534855100424914,0.8611049205359623,0.971257992058783
34,0.7536255303508556,0.858403757333962,0.9794449861714216
35,0.7537928819504403,0.857764775743292,0.9758103764794799
36,0.7530778190554174,0.8540582912157246,0.9762787855838928
37,0.755054926761614,0.8614839186439698,0.9705178441260092
38,0.7532525840662615,0.8514801884815193,0.9712004619542517
39,0.7546368621371928,0.8612176558120237,0.9791947693757668
40,0.755291384446949,0.8596235747882963,0.9831421303813019
41,0.757095259894252,0.8581148595532395,0.9709510937380432
42,0.7527859559976253,0.8575143146260881,0.978043717844205
43,0.7557920808881466,0.859668625380996,0.9794118034003418
44,0.7536446049929798,0.8549546309104613,0.9544778611444287
45,0.7547220712563224,0.8571335539569829,0.9655225375258983
46,0.7533054807500825,0.8557490547644966,0.967306080005803
47,0.7519894458944139,0.8544765636903487,0.9712001086710019
48,0.7558213506342636,0.8567680631525714,0.9698779246304766
49,0.7557138387507136,0.8581585000992817,0.967586432287389
50,0.7536767217075973,0.857061602938332,0.9903035326911802
51,0.7540316067137695,0.8590294190121168,0.9752797274930214
52,0.7524408397263388,0.853890587824002,0.9583019342179676
53,0.754001007312639,0.8547026217137592,0.9713321248555731
54,0.7544218162200852,0.8600366133787484,0.9725564153233504
55,0.7525944928114552,0.8587741762814033,0.9781195462770462
56,0.7549923726832852,0.8528988669038391,0.9773489898173734
57,0.7534347256013623,0.8550112613358527,0.9761476765286378
58,0.7539500884767357,0.8564172996373107,0.9845018369304438
59,0.754012551147117,0.854883870629753,0.9662040471509066
60,0.7569067959215631,0.8626827909302144,0.9815946600016928
61,0.7534067923844342,0.8573454586961664,0.974217950494725
62,0.7538199378284345,0.8573609104895621,0.97995387671362
63,0.754783769739081,0.8534567650204309,0.976925590137332
64,0.7551774492007548,0.8580127871278527,0.9642252571530853
65,0.7531421542585222,0.8589919852419046,0.9830662649312947
66,0.754546460371139,0.8585405883721537,0.9769802519116443
67,0.7532278056086564,0.8585169151173733,0.9794470219001158
68,0.7532059944664711,0.8561647024926711,0.9645305280320174
69,0.7532057621466818,0.8573793750830465,0.9617139711470032
70,0.7549547210702904,0.8635307939831404,0.969853949433111
71,0.753591023301742,0.8516928410190541,0.976152266185859
72,0.7542875455398476,0.8549686455595873,0.9788359778878875
73,0.7545557441677948,0.8595476757002569,0.9936560876510501
74,0.7527934432069937,0.856858788572052,0.9623571432241995
75,0.7544514768300375,0.8562746743045166,0.9907510964110682
76,0.7551346900834428,0.8520207518700906,0.9609142268824801
77,0.753683571603833,0.8542428563526954,0.9623879445819247
78,0.7542131061268685,0.8605330226652739,0.9776854404836932
79,0.7559015554821454,0.8574593404673594,0.9749245265195355
80,0.7560584095464362,0.8580341702248342,0.9798294173375967
81,0.754282694784991,0.8574478933042669,0.9827549785800681
82,0.752306993044539,0.8531503299476493,0.9796732514446718
83,0.7544476144185978,0.8620630550374001,0.9924645546766081
84,0.7544365894505621,0.8620521391070444,0.9657140973510434
85,0.7528941142573146,0.8577397571613787,0.9626972084691657
86,0.7527444721138162,0.8553442624689541,0.9751186341881148
87,0.7537948351660467,0.8568769315203497,0.9781094605929697
88,0.753704593428594,0.8562632121842845,0.9636208594972946
89,0.7543480986555171,0.8590511282340365,0.9639990425708097
90,0.7546510420854141,0.8528475135234559,0.9763126575828521
91,0.7516410362163639,0.8567837309717856,0.9678992230345257
92,0.7533122147499343,0.8573121989233801,0.9664421256334991
93,0.754021403975754,0.8597096068936165,0.9919944964526523
94,0.7536691178429916,0.8560294248487768,0.9772210641405562
95,0.7523376875252571,0.8532943840342359,0.9827505292881712
96,0.7525467154652097,0.8526592587688084,0.9743736598001871
97,0.7551114860448768,0.8588781312246045,0.9839487195587877
98,0.7524664916637871,0.852005919064531,0.9825333572033166
