	-3.41	-3.3	-3.19	-3.08	-2.97	-2.86	-2.75	-2.64	-2.53	-2.42	-2.31	-2.2	-2.09	-1.98	-1.87	-1.76	-1.65	-1.54	-1.43	-1.32	-1.21	-1.1	-0.99	-0.88	-0.77	-0.660000000000001	-0.550000000000001	-0.44	-0.330000000000001	-0.220000000000001	-0.11	-4.44089209850063e-16	0.109999999999999	0.219999999999999	0.329999999999999	0.44	0.549999999999999	0.659999999999999	0.77	0.879999999999999	0.989999999999999	1.1	1.21	1.32	1.43	1.54	1.65	1.76	1.87	1.98	2.09	2.2	2.31	2.42	2.53	2.64	2.75	2.86	2.97	3.08	3.19	3.3	3.41
3.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6237859938671e-06	6.28936649162181e-06	4.99987069981337e-07	-7.30736183233238e-06	-1.59429867955205e-05	-2.35930323057732e-05	-2.822551702152e-05	-2.819002435888e-05	-2.28159886569196e-05	-1.27706970812851e-05	-6.81224316017311e-19	1.27706970812871e-05	2.28159886569189e-05	2.81900243588738e-05	2.82255170215196e-05	2.35930323057742e-05	1.59429867955229e-05	7.30736183233732e-06	-4.99987069980996e-07	-6.28936649162198e-06	-9.62378599386701e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79850980556247e-05	1.49707847974011e-05	8.2464846979896e-06	-1.84227615902965e-06	-1.38014042955307e-05	-2.51132505646945e-05	-3.28028019891897e-05	-3.43336078217076e-05	-2.85370914651406e-05	-1.61970953695027e-05	-1.36244863203462e-18	1.61970953695055e-05	2.85370914651446e-05	3.43336078217144e-05	3.28028019891849e-05	2.51132505646952e-05	1.38014042955232e-05	1.84227615903578e-06	-8.24648469798926e-06	-1.4970784797405e-05	-1.79850980556246e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65126966778404e-05	2.51403060565792e-05	1.87372962435895e-05	7.3179942854784e-06	-7.49602946585168e-06	-2.25398050901818e-05	-3.38183069315168e-05	-3.77400158441295e-05	-3.24551603330445e-05	-1.87421208174461e-05	-8.17469179220773e-18	1.87421208174489e-05	3.24551603330445e-05	3.77400158441281e-05	3.38183069315168e-05	2.25398050901845e-05	7.49602946585985e-06	-7.3179942854859e-06	-1.87372962435888e-05	-2.5140306056581e-05	-2.65126966778411e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13558373018483e-05	3.32260521398356e-05	2.90404376116068e-05	1.81751022917024e-05	2.05488296625772e-06	-1.57634500418787e-05	-3.03895355666506e-05	-3.71562604285157e-05	-3.34005466813546e-05	-1.97089362521345e-05	-8.17469179220773e-18	1.97089362521454e-05	3.34005466813355e-05	3.71562604285048e-05	3.03895355666833e-05	1.57634500418814e-05	-2.05488296629042e-06	-1.81751022916874e-05	-2.90404376116041e-05	-3.32260521398417e-05	-3.1355837301849e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86095658649324e-05	3.49731602473022e-05	3.49853939189264e-05	2.7106360612406e-05	1.21500875025889e-05	-6.38737792721786e-06	-2.30958848247587e-05	-3.24376357245598e-05	-3.0927835849496e-05	-1.87534950075839e-05	-1.63493835844155e-17	1.8753495007573e-05	3.09278358494851e-05	3.24376357245816e-05	2.30958848247805e-05	6.38737792721786e-06	-1.21500875025698e-05	-2.71063606124373e-05	-3.49853939189278e-05	-3.49731602472899e-05	-2.86095658649297e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70487249665899e-05	2.79604176105416e-05	3.32872239803246e-05	3.04659371284517e-05	1.93273241637179e-05	2.74675497326932e-06	-1.39394567565932e-05	-2.47713453134837e-05	-2.56092625054233e-05	-1.60801180325087e-05	-2.17991781125539e-17	1.60801180325087e-05	2.56092625053797e-05	2.47713453133093e-05	1.39394567565332e-05	-2.74675497326932e-06	-1.93273241638132e-05	-3.04659371285526e-05	-3.32872239803274e-05	-2.79604176104926e-05	-1.70487249665892e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47455591071959e-07	1.38672857384673e-05	2.38667076883274e-05	2.67449942401077e-05	2.11774090007838e-05	8.90662614976425e-06	-5.49260719636964e-06	-1.62511947066062e-05	-1.88939787326285e-05	-1.24244385669694e-05	-3.26987671688309e-17	1.24244385669803e-05	1.88939787326285e-05	1.62511947066171e-05	5.49260719653313e-06	-8.9066261497697e-06	-2.11774090011163e-05	-2.67449942401922e-05	-2.38667076883247e-05	-1.38672857384972e-05	-1.47455591071959e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.48326011995731e-05	-1.60854831310117e-06	1.04995514925602e-05	1.77594876654812e-05	1.78144466841052e-05	1.09430157356363e-05	3.35757781261271e-07	-9.02455000255541e-06	-1.26369180352243e-05	-8.86531609225345e-06	-4.35983562251079e-17	8.86531609238424e-06	1.26369180352679e-05	9.02455000263171e-06	-3.3575778155556e-07	-1.09430157356581e-05	-1.78144466839962e-05	-1.77594876654921e-05	-1.04995514925575e-05	1.60854831308482e-06	1.4832601199565e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.10848661234278e-05	-1.19507691351709e-05	-1.23574621973683e-06	7.73532704026552e-06	1.19338213501359e-05	9.98105884742301e-06	3.18004508830118e-06	-4.60060726128744e-06	-8.74063083203997e-06	-6.71418492550319e-06	-4.35983562251079e-17	6.71418492550319e-06	8.74063083201817e-06	4.60060726137463e-06	-3.18004508825758e-06	-9.98105884744481e-06	-1.19338213501795e-05	-7.73532704045626e-06	1.23574621971503e-06	1.19507691353535e-05	2.10848661234278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.7100452618765e-05	-1.42435301266981e-05	-7.60323921801517e-06	7.78970541775798e-07	7.53698682352887e-06	9.14192209172794e-06	4.33200989604426e-06	-3.926092174474e-06	-9.56363467103563e-06	-7.91829769568182e-06	-6.53975343376618e-17	7.91829769566002e-06	9.56363467062145e-06	3.9260921744522e-06	-4.33200989567368e-06	-9.14192209178244e-06	-7.53698682309289e-06	-7.78970541427011e-07	7.60323921798247e-06	1.42435301265782e-05	1.71004526187705e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
